ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,Designation,MonthlyIncome,TotalVisiting
0,31.0,Self Enquiry,2,2.6390573296152584,Small Business,1.0,Basic,4.0,Unmarried,1.0,0,1,0,Executive,9.747359919824648,5.0
1,36.0,Company Invited,1,2.0794415416798357,Salaried,3.0,Basic,3.0,Divorced,7.0,1,3,1,Executive,10.014447362844386,4.0
0,45.0,Self Enquiry,1,3.5263605246161616,Large Business,3.0,Standard,3.0,Divorced,5.0,1,5,1,Senior Manager,10.101518403035262,2.0
0,48.0,Self Enquiry,3,2.5649493574615367,Small Business,3.0,Deluxe,5.0,Married,5.0,0,4,1,Manager,9.92749700499648,4.0
1,34.0,Self Enquiry,2,2.70805020110221,Large Business,3.0,Basic,3.0,Divorced,2.0,0,1,1,Executive,9.783689989080532,2.0
0,40.0,Company Invited,1,2.6390573296152584,Small Business,4.0,Standard,4.0,Married,3.0,0,1,1,Senior Manager,10.266636494850344,3.0
0,28.0,Self Enquiry,3,2.3978952727983707,Small Business,3.0,Deluxe,5.0,Unmarried,1.0,0,1,1,Manager,10.06317999126972,2.0
0,44.0,Company Invited,1,2.3978952727983707,Salaried,4.0,Basic,3.0,Unmarried,4.0,0,1,0,Executive,9.807086778249774,3.0
0,53.0,Self Enquiry,1,2.0794415416798357,Small Business,1.0,Super Deluxe,4.0,Unmarried,5.0,0,1,1,AVP,10.360849106432795,2.0
0,49.0,Self Enquiry,1,2.3978952727983707,Large Business,3.0,Deluxe,3.0,Divorced,3.0,0,3,0,Manager,9.982806921740384,3.0
0,40.0,Self Enquiry,1,2.0794415416798357,Small Business,3.0,Basic,3.0,Married,3.0,0,1,0,Executive,9.76105955940385,3.0
0,36.0,Self Enquiry,1,3.258096538021482,Salaried,3.0,Basic,4.0,Unmarried,2.0,0,5,1,Executive,9.821192309809298,3.0
0,33.0,Self Enquiry,3,2.5649493574615367,Small Business,3.0,Deluxe,5.0,Divorced,1.0,0,3,0,Manager,10.014447362844386,2.0
0,34.0,Self Enquiry,3,2.5649493574615367,Salaried,5.0,Deluxe,5.0,Unmarried,4.0,0,5,1,Manager,9.891364362733817,3.0
0,30.0,Self Enquiry,3,3.091042453358316,Salaried,3.0,Deluxe,3.0,Divorced,1.0,0,3,0,Manager,9.918425424900335,5.0
0,36.0,Company Invited,1,2.70805020110221,Small Business,3.0,Basic,3.0,Unmarried,2.0,0,4,1,Executive,9.83483390921908,4.0
0,44.0,Company Invited,3,2.5649493574615367,Small Business,3.0,Deluxe,3.0,Divorced,1.0,0,4,1,Manager,9.891819747668446,4.0
0,30.0,Company Invited,1,2.5649493574615367,Large Business,3.0,Basic,3.0,Married,2.0,0,5,0,Executive,9.697324021256602,3.0
0,57.0,Self Enquiry,1,1.791759469228055,Salaried,1.0,Deluxe,3.0,Divorced,1.0,0,3,1,Manager,9.898475010712584,5.0
0,49.0,Self Enquiry,1,2.5649493574615367,Salaried,3.0,Standard,4.0,Married,4.0,0,4,0,Senior Manager,10.14509950813338,3.0
0,34.0,Company Invited,1,3.044522437723423,Small Business,3.0,Super Deluxe,5.0,Married,1.0,0,4,1,AVP,10.37370990785957,5.0
1,28.0,Company Invited,3,1.791759469228055,Large Business,3.0,Basic,3.0,Divorced,4.0,0,3,1,Executive,9.79305865876674,3.0
1,29.0,Company Invited,3,2.9444389791664403,Large Business,3.0,Deluxe,4.0,Unmarried,6.0,0,3,0,Manager,9.941024156064854,3.0
1,34.0,Self Enquiry,3,2.5649493574615367,Small Business,4.0,Deluxe,4.0,Unmarried,1.0,1,5,1,Manager,9.88323382350886,2.0
0,35.0,Self Enquiry,3,2.5649493574615367,Salaried,3.0,Basic,3.0,Divorced,2.0,0,3,1,Executive,9.76445534384057,3.0
1,24.0,Company Invited,1,2.70805020110221,Small Business,3.0,Basic,5.0,Unmarried,3.0,1,3,0,Executive,9.807637226879294,3.0
0,24.0,Company Invited,3,2.9444389791664403,Salaried,3.0,Basic,4.0,Divorced,2.0,0,1,0,Executive,9.742907917860578,3.0
0,44.0,Company Invited,1,2.0794415416798357,Small Business,3.0,Standard,3.0,Unmarried,6.0,1,1,0,Senior Manager,10.134956352596328,3.0
0,29.0,Self Enquiry,3,3.2188758248682006,Salaried,4.0,Deluxe,3.0,Married,2.0,0,4,1,Manager,10.069849089751353,3.0
0,30.0,Self Enquiry,2,1.791759469228055,Salaried,3.0,Basic,3.0,Married,1.0,0,1,0,Executive,9.744726260151186,3.0
0,36.0,Self Enquiry,1,2.302585092994046,Salaried,3.0,Deluxe,3.0,Divorced,1.0,1,4,0,Manager,10.014447362844386,1.0
0,36.0,Self Enquiry,1,2.302585092994046,Small Business,4.0,Basic,4.0,Divorced,1.0,0,1,0,Executive,10.014447362844386,2.0
0,47.0,Self Enquiry,3,2.5649493574615367,Small Business,3.0,Deluxe,3.0,Divorced,4.0,1,5,1,Manager,9.882825556088033,3.0
1,28.0,Company Invited,1,2.0794415416798357,Small Business,4.0,Basic,5.0,Unmarried,1.0,0,4,0,Executive,9.773435813175855,2.0
0,28.0,Self Enquiry,1,1.791759469228055,Salaried,4.0,Basic,3.0,Married,2.0,0,4,0,Executive,9.714926570952155,4.0
0,28.0,Company Invited,3,2.5649493574615367,Salaried,3.0,Deluxe,5.0,Unmarried,1.0,0,3,1,Manager,9.898374503149306,3.0
0,49.0,Self Enquiry,1,2.5649493574615367,Small Business,4.0,Deluxe,5.0,Divorced,5.0,0,3,1,Manager,9.892881506748903,3.0
0,29.0,Company Invited,1,2.0794415416798357,Salaried,3.0,Basic,4.0,Divorced,1.0,0,5,0,Executive,9.80807736773147,5.0
0,28.0,Self Enquiry,1,3.5263605246161616,Salaried,5.0,Deluxe,4.0,Divorced,2.0,0,1,1,Manager,9.97808469074291,5.0
0,33.0,Self Enquiry,1,2.6390573296152584,Salaried,3.0,Deluxe,3.0,Unmarried,3.0,1,3,0,Manager,9.970585296068622,5.0
0,32.0,Self Enquiry,1,2.772588722239781,Small Business,3.0,Standard,3.0,Unmarried,3.0,0,1,0,Senior Manager,10.175192670464767,1.0
0,54.0,Company Invited,1,2.833213344056216,Small Business,3.0,Super Deluxe,3.0,Married,4.0,0,3,1,AVP,10.342774209119803,2.0
1,29.0,Self Enquiry,1,1.791759469228055,Large Business,4.0,Basic,5.0,Unmarried,7.0,0,3,0,Executive,9.762039188951753,5.0
0,44.0,Self Enquiry,1,3.5263605246161616,Salaried,3.0,Super Deluxe,5.0,Divorced,4.0,0,1,1,AVP,10.352267545330237,2.0
0,39.0,Self Enquiry,1,2.4849066497880004,Salaried,3.0,Standard,4.0,Unmarried,5.0,0,3,0,Senior Manager,10.05946513399048,3.0
0,46.0,Self Enquiry,3,2.1972245773362196,Salaried,3.0,Super Deluxe,4.0,Divorced,1.0,0,4,1,AVP,10.36110225496905,2.0
0,35.0,Self Enquiry,1,3.091042453358316,Salaried,4.0,Standard,4.0,Unmarried,2.0,0,1,1,Senior Manager,10.069256195989015,5.0
0,23.0,Self Enquiry,1,3.258096538021482,Salaried,3.0,Deluxe,3.0,Unmarried,1.0,0,4,1,Manager,9.756841972194643,5.0
1,40.0,Self Enquiry,1,2.70805020110221,Salaried,3.0,Basic,5.0,Unmarried,4.0,0,1,1,Executive,9.742026886409503,3.0
0,34.0,Self Enquiry,3,1.791759469228055,Large Business,4.0,Standard,3.0,Divorced,2.0,1,1,1,Senior Manager,10.002563360726816,4.0
1,36.0,Company Invited,1,2.1972245773362196,Salaried,3.0,Basic,3.0,Unmarried,2.0,0,4,1,Executive,10.014447362844386,3.0
0,50.0,Company Invited,1,3.332204510175204,Small Business,5.0,Super Deluxe,3.0,Unmarried,2.0,1,1,1,AVP,10.289124033010108,3.0
0,34.0,Self Enquiry,3,2.5649493574615367,Large Business,3.0,Basic,3.0,Married,1.0,1,1,0,Executive,9.758924101344775,3.0
0,42.0,Self Enquiry,1,2.5649493574615367,Small Business,4.0,Basic,4.0,Married,5.0,0,1,1,Executive,9.895505782794471,5.0
0,37.0,Self Enquiry,1,2.5649493574615367,Small Business,3.0,Deluxe,3.0,Married,2.0,0,1,0,Manager,10.014447362844386,2.0
0,29.0,Self Enquiry,1,2.6390573296152584,Salaried,5.0,Deluxe,5.0,Married,4.0,0,1,0,Manager,10.11516562574106,2.0
0,33.0,Self Enquiry,1,2.5649493574615367,Salaried,4.0,Deluxe,4.0,Unmarried,2.0,0,1,0,Manager,10.014447362844386,3.0
0,45.0,Self Enquiry,1,3.5263605246161616,Large Business,3.0,Basic,3.0,Married,5.0,0,3,1,Executive,9.748703338735261,5.0
0,42.0,Company Invited,1,2.0794415416798357,Salaried,3.0,Standard,3.0,Married,3.0,1,3,1,Senior Manager,10.131578843574271,2.0
0,40.0,Self Enquiry,3,2.70805020110221,Small Business,3.0,Deluxe,5.0,Married,1.0,0,3,1,Manager,9.926862223852579,3.0
0,33.0,Self Enquiry,1,3.5263605246161616,Salaried,3.0,Deluxe,3.0,Married,2.0,1,1,1,Manager,9.913784358013496,3.0
0,40.0,Self Enquiry,2,2.4849066497880004,Small Business,3.0,Super Deluxe,3.0,Unmarried,2.0,1,3,1,AVP,10.355740822143051,3.0
0,24.0,Self Enquiry,1,3.295836866004329,Large Business,4.0,Basic,5.0,Married,1.0,0,3,0,Executive,9.758230539878989,2.0
0,36.0,Company Invited,1,2.6390573296152584,Salaried,3.0,Deluxe,3.0,Married,4.0,1,3,1,Manager,10.014447362844386,4.0
0,45.0,Self Enquiry,1,1.791759469228055,Large Business,3.0,Standard,4.0,Married,2.0,0,3,1,Senior Manager,10.018644921923576,4.0
0,35.0,Self Enquiry,3,3.5263605246161616,Salaried,4.0,Basic,3.0,Married,1.0,0,4,1,Executive,9.765948138514066,5.0
0,32.0,Self Enquiry,1,2.3978952727983707,Salaried,4.0,Deluxe,4.0,Married,4.0,0,3,1,Manager,9.946451251968243,3.0
0,36.0,Self Enquiry,3,2.0794415416798357,Salaried,3.0,Basic,3.0,Unmarried,4.0,1,3,0,Executive,9.77815106122483,3.0
0,48.0,Self Enquiry,3,3.091042453358316,Salaried,3.0,Deluxe,3.0,Married,1.0,0,4,1,Manager,9.972966972305931,3.0
0,29.0,Self Enquiry,1,2.70805020110221,Salaried,1.0,Basic,3.0,Married,7.0,0,5,1,Executive,9.767152232578871,3.0
0,33.0,Self Enquiry,3,2.6390573296152584,Salaried,3.0,Deluxe,5.0,Married,3.0,0,5,1,Manager,9.970772299341725,2.0
1,30.0,Self Enquiry,3,1.791759469228055,Salaried,4.0,Deluxe,5.0,Married,2.0,0,4,1,Manager,10.115125163664135,4.0
0,38.0,Company Invited,2,2.772588722239781,Salaried,3.0,Deluxe,3.0,Married,4.0,0,3,0,Manager,9.955937677537047,5.0
0,35.0,Self Enquiry,1,1.791759469228055,Small Business,4.0,Basic,5.0,Unmarried,2.0,0,1,0,Executive,9.767094927630573,5.0
0,30.0,Self Enquiry,3,3.5263605246161616,Large Business,3.0,Standard,4.0,Married,4.0,0,4,0,Senior Manager,10.096171896365629,3.0
1,35.0,Self Enquiry,1,2.0794415416798357,Salaried,3.0,Basic,5.0,Married,2.0,1,1,1,Executive,9.745312117570252,4.0
1,53.0,Self Enquiry,1,2.0794415416798357,Large Business,4.0,Standard,3.0,Married,1.0,0,5,1,Senior Manager,10.133368357503002,5.0
1,38.0,Self Enquiry,1,2.5649493574615367,Small Business,3.0,Deluxe,4.0,Married,5.0,0,4,0,Manager,9.896211143565353,2.0
0,36.0,Company Invited,1,1.791759469228055,Large Business,3.0,Deluxe,5.0,Married,5.0,0,4,1,Manager,10.014447362844386,5.0
0,48.0,Self Enquiry,1,3.044522437723423,Salaried,3.0,Basic,5.0,Married,1.0,0,1,1,Executive,9.762327132747114,3.0
0,34.0,Self Enquiry,1,2.5649493574615367,Small Business,3.0,Basic,3.0,Unmarried,2.0,0,1,0,Executive,9.79657027019005,3.0
0,55.0,Self Enquiry,3,3.4657359027997265,Small Business,4.0,King,3.0,Married,2.0,0,3,1,VP,10.399231263877141,3.0
0,34.0,Self Enquiry,1,1.791759469228055,Salaried,3.0,Deluxe,3.0,Married,1.0,0,4,1,Manager,9.92739937258244,2.0
0,26.0,Self Enquiry,1,2.1972245773362196,Salaried,3.0,Basic,3.0,Married,2.0,0,3,1,Executive,9.74455043597491,3.0
0,38.0,Self Enquiry,3,2.995732273553991,Salaried,3.0,Deluxe,4.0,Married,1.0,0,5,1,Manager,10.123586473664112,5.0
0,36.0,Self Enquiry,3,3.091042453358316,Salaried,3.0,Deluxe,4.0,Unmarried,3.0,0,1,0,Manager,10.014447362844386,2.0
0,36.0,Self Enquiry,3,1.791759469228055,Salaried,3.0,Deluxe,3.0,Unmarried,7.0,0,1,1,Manager,9.99035308555771,4.0
0,29.0,Self Enquiry,1,2.5649493574615367,Small Business,3.0,Basic,5.0,Unmarried,2.0,1,3,0,Executive,9.889540746403503,3.0
0,35.0,Self Enquiry,1,2.772588722239781,Small Business,3.0,Deluxe,3.0,Unmarried,4.0,1,1,1,Manager,9.959016862328609,2.0
0,39.0,Self Enquiry,3,2.4849066497880004,Small Business,1.0,Standard,3.0,Married,3.0,0,4,1,Senior Manager,10.053501114853614,3.0
0,29.0,Company Invited,1,2.0794415416798357,Salaried,3.0,Deluxe,3.0,Married,2.0,0,3,0,Manager,10.079665274569594,2.0
0,50.0,Self Enquiry,3,1.6094379124341003,Small Business,3.0,King,3.0,Married,5.0,1,5,0,VP,10.399231263877141,3.0
0,23.0,Self Enquiry,1,2.772588722239781,Large Business,1.0,Basic,3.0,Married,3.0,0,1,1,Executive,9.745253547271233,2.0
0,36.0,Company Invited,1,2.4849066497880004,Salaried,1.0,Deluxe,5.0,Married,4.0,1,4,1,Manager,9.931199991102664,4.0
0,42.0,Self Enquiry,1,2.70805020110221,Salaried,4.0,King,3.0,Unmarried,1.0,0,1,1,VP,10.399231263877141,4.0
0,36.0,Self Enquiry,1,3.5263605246161616,Salaried,1.0,Deluxe,3.0,Married,2.0,0,5,1,Manager,9.820486306032722,2.0
0,34.0,Company Invited,1,2.772588722239781,Large Business,4.0,Deluxe,3.0,Married,2.0,0,4,1,Manager,9.9066326016802,4.0
0,40.0,Self Enquiry,3,2.5649493574615367,Salaried,3.0,Deluxe,5.0,Married,2.0,0,3,0,Manager,9.885272664115224,3.0
0,43.0,Self Enquiry,1,2.5649493574615367,Large Business,1.0,Basic,4.0,Married,6.0,0,5,1,Executive,9.897268252722212,3.0
0,35.0,Self Enquiry,1,2.5649493574615367,Salaried,4.0,Basic,3.0,Married,2.0,0,3,1,Executive,9.780754787153832,3.0
0,46.0,Self Enquiry,3,1.791759469228055,Salaried,1.0,Super Deluxe,5.0,Unmarried,2.0,0,4,1,AVP,10.391054784724917,3.0
1,28.0,Self Enquiry,1,3.4011973816621555,Small Business,3.0,Basic,4.0,Married,2.0,1,1,0,Executive,9.76468514965567,2.0
0,22.0,Company Invited,1,3.4657359027997265,Salaried,4.0,Basic,3.0,Married,2.0,1,3,0,Executive,9.787739943991815,2.0
0,50.0,Company Invited,1,3.258096538021482,Small Business,3.0,Super Deluxe,3.0,Married,3.0,1,4,1,AVP,10.1752307736864,3.0
0,32.0,Self Enquiry,1,2.3978952727983707,Salaried,1.0,Basic,3.0,Married,4.0,0,5,1,Executive,9.815311861632402,3.0
0,44.0,Self Enquiry,1,2.5649493574615367,Small Business,3.0,King,3.0,Married,1.0,1,4,1,VP,10.399231263877141,3.0
0,30.0,Self Enquiry,1,2.5649493574615367,Small Business,4.0,Basic,4.0,Married,2.0,0,5,0,Executive,9.749228533507058,2.0
0,45.0,Self Enquiry,1,2.3978952727983707,Small Business,5.0,Deluxe,5.0,Unmarried,2.0,1,3,1,Manager,9.941216769346136,2.0
0,45.0,Self Enquiry,3,2.5649493574615367,Small Business,4.0,Deluxe,5.0,Married,2.0,0,3,0,Manager,10.014447362844386,2.0
0,31.0,Company Invited,3,2.0794415416798357,Salaried,3.0,Deluxe,5.0,Unmarried,1.0,0,1,0,Manager,9.919951278566794,2.0
0,36.0,Self Enquiry,1,2.5649493574615367,Salaried,3.0,Deluxe,3.0,Married,1.0,1,1,0,Manager,9.886493976159556,5.0
0,34.0,Company Invited,1,2.5649493574615367,Salaried,1.0,Deluxe,3.0,Married,2.0,0,4,1,Manager,9.889591447344017,2.0
0,49.0,Self Enquiry,1,3.4339872044851463,Salaried,3.0,Basic,5.0,Married,2.0,0,3,0,Executive,9.80978108609582,2.0
0,39.0,Self Enquiry,1,2.772588722239781,Small Business,3.0,Deluxe,5.0,Married,3.0,0,5,1,Manager,9.922162092800937,5.0
0,36.0,Self Enquiry,1,3.2188758248682006,Salaried,4.0,Basic,5.0,Married,2.0,0,1,0,Executive,10.014447362844386,3.0
0,35.0,Self Enquiry,1,3.1780538303479458,Salaried,1.0,Deluxe,5.0,Married,2.0,0,3,0,Manager,9.913833844590272,3.0
0,28.0,Self Enquiry,1,3.4965075614664802,Small Business,5.0,Deluxe,5.0,Married,1.0,0,4,1,Manager,9.913833844590272,2.0
0,21.0,Self Enquiry,1,2.3978952727983707,Small Business,3.0,Basic,3.0,Unmarried,2.0,0,1,1,Executive,9.80460600297601,4.0
1,18.0,Company Invited,3,2.1972245773362196,Small Business,3.0,Basic,3.0,Unmarried,2.0,1,5,0,Executive,9.715288758569297,4.0
0,47.0,Self Enquiry,2,3.4657359027997265,Salaried,3.0,King,3.0,Married,4.0,0,4,1,VP,10.399231263877141,4.0
0,39.0,Self Enquiry,1,2.1972245773362196,Small Business,4.0,Deluxe,3.0,Married,1.0,0,4,0,Manager,9.801953041711831,5.0
0,40.0,Self Enquiry,1,3.044522437723423,Salaried,4.0,Standard,3.0,Married,2.0,0,1,1,Senior Manager,10.143881457256866,4.0
0,36.0,Company Invited,1,2.6390573296152584,Salaried,3.0,Deluxe,3.0,Married,2.0,0,5,1,Manager,10.014447362844386,3.0
0,37.0,Self Enquiry,1,3.2188758248682006,Salaried,3.0,Deluxe,3.0,Married,4.0,0,1,0,Manager,9.941168619503816,2.0
0,39.0,Company Invited,1,2.302585092994046,Small Business,4.0,Deluxe,3.0,Unmarried,1.0,0,3,1,Manager,9.905585350618274,2.0
0,45.0,Self Enquiry,1,2.0794415416798357,Salaried,4.0,Deluxe,3.0,Married,2.0,0,4,1,Manager,9.941264916870159,3.0
0,38.0,Self Enquiry,1,2.0794415416798357,Small Business,4.0,Standard,3.0,Married,4.0,1,5,1,Senior Manager,10.032584125870539,3.0
1,35.0,Self Enquiry,3,2.772588722239781,Small Business,4.0,Standard,5.0,Married,1.0,0,5,1,Senior Manager,10.138796800749208,3.0
0,36.0,Self Enquiry,1,2.772588722239781,Small Business,3.0,Basic,4.0,Married,2.0,0,1,1,Executive,10.014447362844386,3.0
0,40.0,Self Enquiry,1,3.091042453358316,Salaried,3.0,Standard,3.0,Unmarried,7.0,1,4,1,Senior Manager,10.040855326828934,2.0
0,44.0,Company Invited,2,1.791759469228055,Salaried,3.0,Deluxe,3.0,Married,5.0,1,5,1,Manager,9.939964119346145,3.0
0,48.0,Company Invited,1,2.302585092994046,Small Business,4.0,Super Deluxe,3.0,Married,3.0,0,5,1,AVP,10.315663426335734,3.0
1,35.0,Self Enquiry,3,3.044522437723423,Small Business,5.0,Deluxe,3.0,Married,7.0,1,1,1,Manager,9.92524904431764,3.0
0,36.0,Company Invited,1,2.0794415416798357,Large Business,3.0,Basic,3.0,Unmarried,2.0,1,3,1,Executive,10.014447362844386,3.0
0,36.0,Self Enquiry,1,2.6390573296152584,Small Business,1.0,Basic,3.0,Married,1.0,0,4,0,Executive,9.826444508037817,2.0
0,27.0,Company Invited,1,2.0794415416798357,Small Business,3.0,Basic,3.0,Unmarried,3.0,0,3,0,Executive,9.774517171239168,3.0
1,40.0,Self Enquiry,1,2.5649493574615367,Salaried,3.0,Basic,5.0,Unmarried,4.0,1,3,0,Executive,9.750685962278165,4.0
0,29.0,Self Enquiry,3,2.772588722239781,Small Business,4.0,Deluxe,3.0,Unmarried,1.0,0,4,1,Manager,9.946020083254831,2.0
0,36.0,Self Enquiry,1,2.3978952727983707,Salaried,3.0,Standard,5.0,Married,5.0,0,4,1,Senior Manager,10.043597260520773,3.0
0,25.0,Company Invited,1,2.0794415416798357,Salaried,1.0,Deluxe,3.0,Married,2.0,0,1,0,Manager,9.913734868987678,4.0
0,39.0,Self Enquiry,1,2.8903717578961645,Small Business,3.0,Deluxe,4.0,Married,5.0,0,3,1,Manager,9.918129829272997,4.0
0,49.0,Self Enquiry,1,3.332204510175204,Salaried,3.0,Super Deluxe,4.0,Married,4.0,0,4,0,AVP,10.354977098955573,4.0
0,50.0,Self Enquiry,1,3.1354942159291497,Salaried,4.0,Standard,5.0,Married,6.0,0,3,1,Senior Manager,10.249521076874865,2.0
0,20.0,Self Enquiry,3,2.0794415416798357,Small Business,3.0,Basic,3.0,Unmarried,2.0,0,4,0,Executive,9.785998223743661,2.0
0,34.0,Self Enquiry,1,2.1972245773362196,Salaried,3.0,Deluxe,4.0,Married,2.0,0,5,1,Manager,9.924906519909428,5.0
0,36.0,Self Enquiry,1,2.5649493574615367,Salaried,3.0,Basic,4.0,Unmarried,3.0,0,1,0,Executive,9.741733036682138,5.0
0,49.0,Self Enquiry,1,2.4849066497880004,Salaried,4.0,Super Deluxe,3.0,Married,3.0,1,5,1,AVP,10.273878007360802,2.0
0,36.0,Self Enquiry,1,2.5649493574615367,Small Business,4.0,Deluxe,3.0,Married,1.0,0,5,1,Manager,10.014447362844386,3.0
0,36.0,Self Enquiry,1,2.1972245773362196,Salaried,1.0,Deluxe,5.0,Married,7.0,0,1,1,Manager,9.991590000757673,5.0
0,54.0,Self Enquiry,1,3.332204510175204,Small Business,3.0,Super Deluxe,3.0,Married,4.0,0,1,1,AVP,10.386715849110015,4.0
0,43.0,Self Enquiry,1,3.044522437723423,Salaried,4.0,Super Deluxe,3.0,Married,2.0,0,3,1,AVP,10.392159587660679,4.0
1,35.0,Company Invited,3,2.5649493574615367,Salaried,3.0,Deluxe,3.0,Unmarried,4.0,1,3,1,Manager,9.882314987303326,2.0
0,38.0,Company Invited,1,2.5649493574615367,Salaried,3.0,Deluxe,3.0,Married,1.0,0,5,1,Manager,9.890148988096948,2.0
0,36.0,Self Enquiry,3,2.3978952727983707,Small Business,4.0,Deluxe,4.0,Married,2.0,1,5,0,Manager,10.014447362844386,2.0
0,33.0,Self Enquiry,3,2.0794415416798357,Small Business,3.0,Deluxe,3.0,Married,2.0,0,3,1,Manager,9.92842403782616,4.0
0,32.0,Self Enquiry,1,2.0794415416798357,Small Business,3.0,Deluxe,4.0,Married,1.0,0,4,0,Manager,9.926715678655334,3.0
0,31.0,Self Enquiry,3,2.3978952727983707,Salaried,3.0,Deluxe,3.0,Married,2.0,0,1,0,Manager,9.927008747577474,5.0
0,49.0,Self Enquiry,1,3.091042453358316,Small Business,3.0,Basic,5.0,Married,5.0,1,1,1,Executive,9.774915271736365,4.0
0,38.0,Company Invited,1,2.0794415416798357,Small Business,4.0,Basic,4.0,Unmarried,2.0,0,1,1,Executive,9.76652169746297,2.0
0,47.0,Self Enquiry,3,2.0794415416798357,Salaried,1.0,Super Deluxe,4.0,Married,7.0,0,1,0,AVP,10.340838849506614,2.0
0,49.0,Self Enquiry,1,1.791759469228055,Salaried,3.0,Super Deluxe,3.0,Unmarried,5.0,0,3,1,AVP,10.321506859215644,2.0
0,41.0,Self Enquiry,3,3.367295829986474,Salaried,3.0,Standard,3.0,Unmarried,4.0,1,3,0,Senior Manager,10.002518075999083,5.0
0,20.0,Self Enquiry,3,2.70805020110221,Salaried,3.0,Basic,5.0,Unmarried,2.0,0,1,0,Executive,9.78290058954701,3.0
0,33.0,Company Invited,3,3.091042453358316,Salaried,3.0,Deluxe,3.0,Married,2.0,1,1,0,Manager,9.921720320797188,2.0
0,36.0,Self Enquiry,1,3.4657359027997265,Salaried,3.0,Deluxe,3.0,Married,7.0,0,3,1,Manager,9.920688759855903,3.0
0,44.0,Self Enquiry,2,1.791759469228055,Salaried,3.0,Basic,3.0,Married,5.0,1,3,1,Executive,9.80890211004626,2.0
1,36.0,Self Enquiry,1,2.6390573296152584,Small Business,4.0,Basic,3.0,Unmarried,2.0,1,4,1,Executive,10.014447362844386,5.0
0,38.0,Self Enquiry,1,2.302585092994046,Small Business,3.0,Basic,3.0,Married,1.0,0,5,0,Executive,9.814984153944724,2.0
0,53.0,Self Enquiry,1,3.4011973816621555,Small Business,1.0,Standard,3.0,Married,4.0,0,3,0,Senior Manager,9.999024979245192,3.0
1,48.0,Company Invited,3,2.5649493574615367,Small Business,3.0,Basic,3.0,Married,3.0,1,4,1,Executive,9.778774308362486,4.0
1,32.0,Self Enquiry,1,2.0794415416798357,Salaried,3.0,Basic,4.0,Unmarried,2.0,0,3,1,Executive,9.704609693426455,4.0
0,26.0,Company Invited,1,2.5649493574615367,Small Business,3.0,Basic,3.0,Unmarried,2.0,0,4,1,Executive,9.773948181181144,5.0
0,36.0,Self Enquiry,1,3.332204510175204,Large Business,4.0,Basic,4.0,Married,6.0,0,1,1,Executive,9.82752401372909,4.0
0,36.0,Self Enquiry,1,2.3978952727983707,Small Business,4.0,Deluxe,3.0,Married,2.0,0,4,1,Manager,10.014447362844386,3.0
0,60.0,Self Enquiry,1,1.791759469228055,Small Business,5.0,Standard,3.0,Married,4.0,0,5,0,Senior Manager,10.161341661525732,3.0
0,33.0,Self Enquiry,1,3.295836866004329,Small Business,1.0,Basic,4.0,Married,2.0,0,1,1,Executive,9.742614326948043,4.0
0,37.0,Company Invited,3,1.791759469228055,Small Business,5.0,Deluxe,3.0,Married,2.0,0,1,0,Manager,10.107448284433564,3.0
0,34.0,Self Enquiry,1,3.2188758248682006,Salaried,4.0,Basic,3.0,Married,2.0,0,4,1,Executive,9.794174792595427,3.0
1,23.0,Self Enquiry,3,2.5649493574615367,Salaried,3.0,Basic,3.0,Married,2.0,1,1,1,Executive,9.757015648635871,2.0
0,44.0,Self Enquiry,1,2.0794415416798357,Salaried,1.0,Standard,3.0,Married,2.0,1,4,1,Senior Manager,10.03797473824488,3.0
0,35.0,Company Invited,1,2.0794415416798357,Small Business,4.0,Basic,3.0,Unmarried,1.0,1,3,1,Executive,9.89998141320684,3.0
0,43.0,Self Enquiry,3,2.0794415416798357,Small Business,3.0,Deluxe,3.0,Married,2.0,1,3,0,Manager,10.036575096674483,3.0
0,24.0,Self Enquiry,1,2.5649493574615367,Small Business,1.0,Basic,3.0,Married,2.0,0,1,0,Executive,10.014447362844386,3.0
0,41.0,Self Enquiry,3,2.4849066497880004,Small Business,3.0,Standard,3.0,Unmarried,2.0,0,5,1,Senior Manager,10.095800693457734,2.0
0,29.0,Self Enquiry,1,2.70805020110221,Small Business,3.0,Basic,3.0,Married,1.0,0,5,1,Executive,9.796681548218318,3.0
0,36.0,Self Enquiry,3,2.5649493574615367,Salaried,3.0,Deluxe,3.0,Unmarried,4.0,0,4,1,Manager,9.878272303395065,3.0
0,45.0,Company Invited,1,1.791759469228055,Salaried,4.0,Standard,3.0,Married,4.0,0,1,1,Senior Manager,10.156112233172507,5.0
1,24.0,Self Enquiry,2,3.332204510175204,Salaried,5.0,Basic,3.0,Married,2.0,0,1,0,Executive,9.714443449981347,3.0
1,47.0,Company Invited,3,2.70805020110221,Salaried,5.0,Super Deluxe,3.0,Married,1.0,0,5,1,AVP,10.237671458639328,3.0
0,26.0,Self Enquiry,1,3.1354942159291497,Small Business,5.0,Basic,3.0,Married,2.0,0,3,0,Executive,9.758750756069444,5.0
